"ROUNDQUANT"	"STYLE"	"COLOR"	"XSPORT_ACTIVITY1"	"XSIZE1"	"XGENDER1"	"UPC"	"XRETAIL"	"DESCRIP1"	"DESCRIP2"	"DESCRIP3"	"DESCRIP4"	"DESCRIP5"	"DESCRIP6"	"DESCRIP7"	"DESCRIP8"	"DESCRIP9"	"DESCRIP10"	"DESCRIP11"	"DESCRIP12"	"DESCRIP14"	"NIKEPO"	"XCOLORBAR"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FC967555004"	"HTTPS://QR.NIKE.COM/0456AKEE7QD67"	"4"	"GREEN"	"435" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FC968268004"	"HTTPS://QR.NIKE.COM/04SRA8CWNAW8R"	"4"	"GREEN"	"436" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCA1C84E804"	"HTTPS://QR.NIKE.COM/04PHBMY6VAVYY"	"4"	"GREEN"	"437" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCAC6B48C04"	"HTTPS://QR.NIKE.COM/045J5BVSWKT2A"	"4"	"GREEN"	"438" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCAFFC6E004"	"HTTPS://QR.NIKE.COM/044CVN5VVNQAA"	"4"	"GREEN"	"439" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCC49A37C04"	"HTTPS://QR.NIKE.COM/048G26EJME6X6"	"4"	"GREEN"	"440" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCCFF4CE804"	"HTTPS://QR.NIKE.COM/04QGRX28XYZSE"	"4"	"GREEN"	"441" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCDB90B9804"	"HTTPS://QR.NIKE.COM/04NRYZD36VAEB"	"4"	"GREEN"	"442" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCE4CA3D804"	"HTTPS://QR.NIKE.COM/04H1KNMA2TBAJ"	"4"	"GREEN"	"443" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FCFCA398804"	"HTTPS://QR.NIKE.COM/04TQBRVS3DTY9"	"4"	"GREEN"	"444" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD03F15C004"	"HTTPS://QR.NIKE.COM/04CXZB4VDQP2N"	"4"	"GREEN"	"445" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD139485004"	"HTTPS://QR.NIKE.COM/04K1DDEF2M6WQ"	"4"	"GREEN"	"446" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD1B16D9C04"	"HTTPS://QR.NIKE.COM/04WT2QYRXTBTR"	"4"	"GREEN"	"447" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD1F58C4404"	"HTTPS://QR.NIKE.COM/04GSH54C1JHV4"	"4"	"GREEN"	"448" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD22D6AB404"	"HTTPS://QR.NIKE.COM/048V44P9FF8D4"	"4"	"GREEN"	"449" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD266B3A404"	"HTTPS://QR.NIKE.COM/044DATPPRH7H6"	"4"	"GREEN"	"450" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD2E0F76004"	"HTTPS://QR.NIKE.COM/04X2A58GA94CJ"	"4"	"GREEN"	"451" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD3759AD004"	"HTTPS://QR.NIKE.COM/04X7A0QT49WZP"	"4"	"GREEN"	"452" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD3FC46B804"	"HTTPS://QR.NIKE.COM/047DJB3NRSA34"	"4"	"GREEN"	"453" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD40B2B8404"	"HTTPS://QR.NIKE.COM/04DA2C1V9X60M"	"4"	"GREEN"	"454" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD5CE21CC04"	"HTTPS://QR.NIKE.COM/04NQ2CQD08BAX"	"4"	"GREEN"	"455" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD6529E1404"	"HTTPS://QR.NIKE.COM/04B43Q1ZQZ91B"	"4"	"GREEN"	"456" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD6735EF404"	"HTTPS://QR.NIKE.COM/04ARWJBSJ6MD4"	"4"	"GREEN"	"457" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD6CD2D7404"	"HTTPS://QR.NIKE.COM/04E393GZWSJ9S"	"4"	"GREEN"	"458" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD742528C04"	"HTTPS://QR.NIKE.COM/04FN0GAC7VFCH"	"4"	"GREEN"	"459" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD77E60A804"	"HTTPS://QR.NIKE.COM/047Z55PAD6HME"	"4"	"GREEN"	"460" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD804660804"	"HTTPS://QR.NIKE.COM/04D98337C1HR3"	"4"	"GREEN"	"461" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD8713B8404"	"HTTPS://QR.NIKE.COM/04GA7AWTFXPVV"	"4"	"GREEN"	"462" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD8C0876404"	"HTTPS://QR.NIKE.COM/045XA49CDY2ZX"	"4"	"GREEN"	"463" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD940832804"	"HTTPS://QR.NIKE.COM/04KC81W00KRGS"	"4"	"GREEN"	"464" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD98C968804"	"HTTPS://QR.NIKE.COM/047DS9664Y137"	"4"	"GREEN"	"465" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD994749804"	"HTTPS://QR.NIKE.COM/04RW57R4JH1HM"	"4"	"GREEN"	"466" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD9BC9FC004"	"HTTPS://QR.NIKE.COM/04PJXJKA1GED1"	"4"	"GREEN"	"467" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FD9CDC64804"	"HTTPS://QR.NIKE.COM/0446Y6Q19AVWV"	"4"	"GREEN"	"468" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDB79A6EC04"	"HTTPS://QR.NIKE.COM/04WCXWNE70CJD"	"4"	"GREEN"	"469" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDC8DD39004"	"HTTPS://QR.NIKE.COM/048GFRCTYVAX8"	"4"	"GREEN"	"470" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDC8FE20804"	"HTTPS://QR.NIKE.COM/046EXAVRC5397"	"4"	"GREEN"	"471" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDCB4655804"	"HTTPS://QR.NIKE.COM/04YK2CQNB3BVX"	"4"	"GREEN"	"472" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDCB8177004"	"HTTPS://QR.NIKE.COM/0493164757PPX"	"4"	"GREEN"	"473" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDDF61D4004"	"HTTPS://QR.NIKE.COM/04NT5K2MCXDYR"	"4"	"GREEN"	"474" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDE49FDE404"	"HTTPS://QR.NIKE.COM/0408P836Q16H1"	"4"	"GREEN"	"475" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FDE51371C04"	"HTTPS://QR.NIKE.COM/04618H2YVX2WY"	"4"	"GREEN"	"476" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE0213C0804"	"HTTPS://QR.NIKE.COM/04NPN9ASBY33R"	"4"	"GREEN"	"477" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE16688D004"	"HTTPS://QR.NIKE.COM/04Y4RCN0C2TJC"	"4"	"GREEN"	"478" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE2494C1804"	"HTTPS://QR.NIKE.COM/041TD5PAW858R"	"4"	"GREEN"	"479" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE296CB0004"	"HTTPS://QR.NIKE.COM/04NA9KS0BG2N5"	"4"	"GREEN"	"480" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE2E3075804"	"HTTPS://QR.NIKE.COM/04ZPHVC18F2JY"	"4"	"GREEN"	"481" 
"1"	"II7348"	"010"	"SPTCAS"	"XL"	"KIDS"	"198726394876"	"1880"	"大童上衣"	"印度製"	"國外委製商：NIKE Inc."	"進口商：台灣耐基商業有限公司"	"住址：台北市敦化南路一段二號15樓"	"電話：02-81612799"	"統一編號：53762288"	"製造日期："	"建議 零售價"	"--DO NOT PRINT--"	"--DO NOT PRINT--"	"2025-09-22"	"NT$"	"6201942460"	"GREEN"	"7500000QER"	"30340C2118268FE48CA61804"	"HTTPS://QR.NIKE.COM/04VAF7TVD4X8R"	"4"	"GREEN"	"482" 
